avg_lumen,avg_celsius,avg_ppm,avg_ml,sleep_duration,eco_code,total_ply,opening_ply,player_move_count,opponent_move_count,time_control,is_time_increase,time_increase_sec,is_berserk,duration_min,user_rating,opp_rating,rating_diff,is_player_piece_black,termination_type,result,player_opening_win_rate,player_opening_game_count,sleep_hours,target
1144.561576938028,23.971931240944194,925.8632725918656,276.87764814720373,7 hours 56 minutes,B20,30,16,10,46,classical,True,5,False,5,2385,2032,246,True,Time Forfeit,Loss,0.4997727079467341,269,7.933333333333334,0
977.5010335558084,23.19706319237772,1476.0295297232615,806.2012797930613,8 hours 25 minutes,C50,52,22,33,42,blitz,False,3,True,12,1546,2254,-107,False,Normal,Win,0.5140102018395731,267,8.416666666666666,1
724.2124523564754,24.793787283953424,1603.799247100288,748.2596903836584,4 hours 34 minutes,C50,25,10,16,45,classical,False,19,False,11,2150,2611,-197,True,Time Forfeit,Win,0.35775505285346687,54,4.566666666666666,1
1301.335210500283,23.260903138402746,1666.5264699613576,184.52101935637734,7 hours 24 minutes,D30,98,22,34,12,blitz,False,15,True,15,2584,2657,234,False,Normal,Loss,0.6135949434757422,528,7.4,0
451.0889491736753,22.54646882668377,1663.389028471286,209.3493233367103,5 hours 10 minutes,E60,51,23,30,18,blitz,False,14,False,27,2310,2036,-36,False,Normal,Win,0.46775584466678866,520,5.166666666666667,1
725.8603673633927,18.74939814262474,545.9297648779045,370.472102791382,9 hours 1 minutes,A00,70,9,24,17,rapid,False,26,True,3,2485,2125,83,False,Time Forfeit,Win,0.500032047308633,616,9.016666666666667,1
859.451317928645,20.94172642447547,1191.0724875241303,484.52298519102135,5 hours 26 minutes,E60,94,13,10,42,rapid,True,14,True,1,1413,2599,-41,False,Normal,Win,0.614039085638283,59,5.433333333333334,1
1020.9259715906646,20.121618941453804,492.09401602663087,618.254771530296,5 hours 26 minutes,E60,77,7,21,15,classical,True,5,True,20,1772,2567,113,True,Time Forfeit,Win,0.5395381600317756,825,5.433333333333334,1
1613.3167305074244,19.951917147032667,1279.2462117179768,368.9136395697724,4 hours 42 minutes,D30,106,14,16,50,classical,False,14,False,29,1979,1642,57,True,Resignation,Win,0.380439490977067,40,4.7,1
559.4128078850475,25.784084438019566,1106.4488021974032,462.53471613314787,6 hours 43 minutes,A00,45,23,24,48,blitz,False,13,False,16,1461,1274,-226,False,Resignation,Loss,0.536093063660357,237,6.716666666666667,0
1125.6219891445007,21.144781797334083,1820.3266924132797,747.4709381337566,6 hours 50 minutes,D30,117,7,30,13,classical,True,27,True,2,1929,1756,54,True,Normal,Win,0.4630531431918623,955,6.833333333333333,1
1266.3462239516764,25.136372441416906,961.4640200833259,36.6832028905979,9 hours 23 minutes,A00,65,19,28,22,blitz,False,10,True,2,1482,2378,283,True,Time Forfeit,Win,0.487810216817545,386,9.383333333333333,1
283.6107428959959,23.049109007978103,587.3072262841694,252.43694434402076,4 hours 6 minutes,B20,117,5,38,58,blitz,False,6,False,3,2690,2653,-113,False,Time Forfeit,Loss,0.3113245097610671,606,4.1,0
1293.580733422589,24.358490428333187,628.7866912845374,713.3495858845524,7 hours 5 minutes,A00,48,11,34,11,classical,False,8,False,8,2603,1562,-11,True,Resignation,Loss,0.3840117398065126,734,7.083333333333333,0
506.94342263712474,22.021096744841536,1618.4170107479556,895.2068376871994,8 hours 23 minutes,D30,23,16,42,14,blitz,True,25,True,24,1561,1647,-256,True,Resignation,Win,0.4124152325524113,716,8.383333333333333,1
317.0928673735031,22.615231077010872,1389.1489013060177,511.6774421156661,4 hours 48 minutes,E60,100,21,58,53,rapid,True,15,False,28,2672,2457,272,True,Time Forfeit,Loss,0.5851840031435223,650,4.8,0
1907.9939670559997,21.940141550550912,561.7962817964644,532.1134852653156,8 hours 42 minutes,A00,118,24,41,36,classical,False,4,False,15,1640,2786,-218,False,Normal,Win,0.3045969893192461,300,8.7,1
1938.137659534207,19.561943902384357,534.5708897839959,107.17201133977605,9 hours 25 minutes,A00,32,9,58,41,rapid,False,24,False,7,1292,1461,-178,True,Resignation,Loss,0.4635109044916528,395,9.416666666666666,0
1655.11522660963,23.779616922092043,1521.550610334592,447.41236682345465,7 hours 49 minutes,C50,58,8,44,30,classical,True,19,False,6,1952,1324,57,False,Normal,Loss,0.6696107481702931,207,7.816666666666666,0
748.3047845120673,20.246178899526846,516.4208101827096,532.6172664550231,8 hours 48 minutes,E60,34,16,53,17,blitz,True,28,True,9,2066,2110,227,True,Normal,Win,0.34475224661964954,336,8.8,1
375.8098052114909,18.19452773145163,1714.9760948645699,242.47050363472965,4 hours 19 minutes,B20,48,24,47,47,classical,False,9,False,20,2647,1444,-235,True,Resignation,Draw,0.5065697552874444,593,4.316666666666666,0
1431.6194477218824,23.163778367257343,1529.987563450394,269.243230949381,4 hours 48 minutes,D30,48,22,35,17,rapid,False,17,False,28,1341,1741,74,True,Normal,Win,0.6146089529563388,730,4.8,1
992.2744887312823,19.41688543525639,530.1580490270396,377.2841631046226,7 hours 53 minutes,B20,94,21,20,59,blitz,True,2,True,1,2514,1684,-139,False,Normal,Loss,0.6770125230080466,514,7.883333333333333,0
419.6688227206019,25.523668674823313,535.740342536307,20.07119777772637,9 hours 27 minutes,E60,51,23,44,12,classical,True,12,True,8,2655,1321,79,False,Time Forfeit,Win,0.5987106558134871,178,9.45,1
1091.3184382002864,25.6314286160207,1978.6233256018807,322.0791655831783,8 hours 39 minutes,A00,21,13,17,53,classical,True,10,False,23,1948,1324,57,True,Normal,Loss,0.5882262194577624,396,8.65,0
261.8993380073931,25.318915121763588,998.8332732097925,211.44800699654465,4 hours 6 minutes,A00,66,8,55,12,classical,False,16,False,23,1852,2772,-113,False,Time Forfeit,Loss,0.6305952360783049,371,4.1,0
1836.7767237418077,20.961269602043554,993.0274353070255,327.49735217791465,4 hours 31 minutes,E60,97,6,23,31,rapid,True,29,False,3,1900,1369,21,True,Resignation,Loss,0.4784804883910174,858,4.516666666666667,0
665.8039668800304,18.12365293223094,1700.479307612004,119.76213181925121,8 hours 29 minutes,A00,103,8,19,15,rapid,False,29,False,4,2197,1323,149,False,Resignation,Win,0.6223378130471332,791,8.483333333333333,1
1392.5401118371676,25.426548500701802,1915.5977238141738,890.527280739895,6 hours 58 minutes,A00,41,6,11,11,classical,True,21,True,26,1248,2258,173,False,Time Forfeit,Loss,0.3031857618981804,658,6.966666666666667,0
761.0799369609397,21.425473186538515,1977.6017021165935,593.5924535540487,6 hours 31 minutes,A00,94,19,55,32,blitz,True,12,True,25,2525,2310,-288,True,Resignation,Loss,0.6698244221507219,318,6.516666666666667,0
1136.1224381200595,25.733238552349356,1605.4050964143066,679.1023191444896,9 hours 28 minutes,D30,46,6,18,53,blitz,True,5,True,15,2080,1845,-117,True,Normal,Loss,0.4773226038068701,736,9.466666666666667,0
1184.0785028179034,25.70895981671402,1002.0153368494653,789.1712386073383,4 hours 44 minutes,D30,86,8,12,11,rapid,True,16,False,6,2413,1985,-190,True,Normal,Loss,0.521352075146299,369,4.733333333333333,0
532.7380199459487,24.82407564373888,533.60114671787,498.44219892905727,8 hours 29 minutes,C50,100,10,30,47,blitz,False,26,False,15,2359,1400,207,True,Normal,Loss,0.4019528995659529,384,8.483333333333333,0
1945.2523299762054,20.355591136556686,1643.4350654838988,86.92028808742369,6 hours 17 minutes,B20,75,11,35,26,rapid,False,12,False,21,1754,1568,-11,False,Resignation,Win,0.5970123331361685,62,6.283333333333333,1
1595.2390820500061,21.080781828815404,1293.446799577288,537.1065418185477,4 hours 13 minutes,E60,111,14,17,44,classical,True,18,False,3,1603,1996,-6,False,Normal,Win,0.3306543225900995,806,4.216666666666667,1
1891.0980948155404,24.809093372134853,1078.755214795162,586.8411180208791,6 hours 46 minutes,E60,112,23,57,43,rapid,False,20,True,25,2091,1276,150,False,Resignation,Loss,0.6490543210187341,505,6.766666666666667,0
1810.6892307697678,20.53537604125022,1850.1670161515776,745.43947418433,5 hours 1 minutes,E60,40,23,11,32,rapid,True,18,True,21,2064,1258,-86,True,Normal,Win,0.6312467316025371,239,5.016666666666667,1
1276.2199618599532,19.35594197348874,577.9159716898421,431.6595462296794,9 hours 27 minutes,C50,66,16,15,39,classical,True,9,False,21,1801,1630,266,True,Time Forfeit,Draw,0.3864240464979065,195,9.45,0
1859.3736230416102,22.454410099666802,1188.2001668653747,127.58030279556377,4 hours 49 minutes,D30,99,7,37,17,blitz,True,2,True,14,1540,1837,-274,False,Resignation,Loss,0.6237297593141049,678,4.816666666666666,0
359.2865036934551,25.489238193286248,418.1658316278705,283.77590579872447,9 hours 37 minutes,C50,78,17,38,31,rapid,True,13,False,20,1903,2723,-70,True,Resignation,Draw,0.6145430932245926,963,9.616666666666667,0
552.7691523544613,23.568238373399783,1149.857027190602,363.0822963986351,6 hours 3 minutes,E60,103,22,35,53,rapid,False,25,False,14,1517,1308,264,False,Normal,Win,0.5528866391015796,222,6.05,1
281.4091200389685,22.560489360714918,490.08524109093975,645.9172413316012,4 hours 7 minutes,B20,25,12,34,45,classical,True,18,True,4,1817,2207,20,False,Resignation,Loss,0.449408070759875,61,4.116666666666666,0
785.5945953738758,18.777411950166147,590.1086660289151,570.7783046689119,8 hours 54 minutes,A00,38,19,21,14,blitz,True,4,False,12,2586,2501,-68,False,Resignation,Loss,0.4085995016727471,129,8.9,0
899.6191214410676,22.92005781359336,588.0419948433678,356.0967258978462,6 hours 31 minutes,D30,76,5,14,22,rapid,False,28,False,17,1581,1267,136,False,Time Forfeit,Loss,0.39271343611574,990,6.516666666666667,0
688.4282571930127,25.920430800834104,1438.7364833857016,986.5152487929797,5 hours 9 minutes,D30,88,7,43,38,classical,True,4,True,7,1432,2292,232,False,Time Forfeit,Loss,0.42744358510544284,685,5.15,0
1691.7275164734729,19.12067212189219,1593.6718068246773,605.7748193568872,6 hours 45 minutes,C50,22,12,57,40,rapid,True,19,False,9,2567,2388,102,True,Normal,Win,0.661423377373012,992,6.75,1
842.1559880484607,22.146637218909895,1333.3900241554554,237.22679173599448,5 hours 59 minutes,D30,20,8,46,56,classical,True,16,False,3,2772,2712,-248,True,Time Forfeit,Loss,0.3310563103955125,156,5.983333333333333,0
705.6821174372853,25.018984575423644,1939.476077559267,101.78247262040374,4 hours 22 minutes,E60,77,20,24,25,blitz,False,20,True,28,2016,1504,12,True,Normal,Loss,0.6315485105011834,917,4.366666666666666,0
1176.8529496848473,23.926148942033635,999.7929272379265,152.85913918433204,7 hours 31 minutes,E60,57,14,53,51,blitz,True,9,False,13,1752,1873,-20,False,Normal,Win,0.4395560300167294,378,7.516666666666667,1
453.66360495457275,23.576125927962146,857.1393380509771,245.95772838450813,5 hours 6 minutes,C50,34,16,45,39,blitz,False,4,True,15,2752,1564,-270,False,Normal,Win,0.5086397584045432,622,5.1,1
1643.9545653572713,23.619872671896875,1789.7586051031365,160.68137325955567,8 hours 7 minutes,E60,53,18,24,25,blitz,True,3,False,18,2055,2020,36,False,Resignation,Draw,0.6177942534593963,781,8.116666666666667,0
334.1911586235875,20.87592920975804,757.7533416311242,186.56702405130576,4 hours 56 minutes,B20,80,18,52,21,rapid,True,5,True,19,2018,2602,-118,False,Time Forfeit,Loss,0.6537506188091885,923,4.933333333333334,0
1976.396485880931,20.348734754115945,1941.156063104978,285.0951686938471,6 hours 23 minutes,C50,54,6,57,26,rapid,False,25,True,1,2794,1542,-278,True,Normal,Draw,0.43791256802905876,868,6.383333333333334,0
1590.0405847339835,24.47488924382811,419.44715950370613,173.37359529475484,6 hours 7 minutes,B20,83,9,32,25,blitz,True,3,True,6,1382,2146,243,True,Time Forfeit,Loss,0.4847373925100441,903,6.116666666666666,0
557.6882267615104,24.480907157433446,1951.8061227322225,896.7654246264252,9 hours 56 minutes,A00,44,9,15,21,blitz,True,29,False,27,2264,2098,145,False,Normal,Win,0.4658064259267169,790,9.933333333333334,1
209.93981082248433,24.93657854864083,469.0558591209218,80.2337456616422,8 hours 2 minutes,B20,43,10,55,17,blitz,False,6,True,27,2774,2777,-227,False,Time Forfeit,Win,0.3053004134015642,586,8.033333333333333,1
1667.8305712187014,25.30592442045177,1825.8289819169138,524.5113895702547,6 hours 32 minutes,A00,31,17,59,29,rapid,False,6,True,23,1596,2577,-291,False,Time Forfeit,Win,0.4183771555434626,999,6.533333333333333,1
1472.3432189257107,22.090739190887504,1244.3217745380798,410.3968269896615,7 hours 46 minutes,A00,37,13,53,12,blitz,False,17,True,27,1978,2639,183,True,Normal,Win,0.4836756934930247,437,7.766666666666667,1
1512.2129024737771,22.012130357497597,1988.7436737908806,982.3786169086064,5 hours 34 minutes,B20,34,19,52,25,blitz,False,2,True,27,2717,2332,155,True,Resignation,Win,0.46443744355217587,975,5.566666666666666,1
1588.2866240347023,24.3863614317342,518.0745035766382,112.03890216805235,9 hours 31 minutes,C50,99,18,54,39,blitz,False,0,True,2,2106,2786,265,True,Time Forfeit,Win,0.5887716910062717,207,9.516666666666667,1
333.2803731213627,23.19971144622212,1286.1668550421132,397.85559904574166,9 hours 42 minutes,E60,46,11,30,54,classical,True,23,False,24,2556,1961,263,False,Resignation,Win,0.45392144688844127,388,9.7,1
845.2383113796907,23.615735018061628,1950.8840569905583,969.4704332753688,7 hours 51 minutes,E60,91,24,32,32,blitz,False,24,False,14,1326,2720,-141,False,Resignation,Draw,0.49575057958826807,480,7.85,0
408.5643071452335,24.366341355488807,1236.956550672238,865.5071258939803,8 hours 53 minutes,A00,79,6,52,37,classical,True,3,False,6,2781,1540,-287,True,Normal,Win,0.4718434368529453,791,8.883333333333333,1
1753.5861665760683,25.12004273454053,1407.03782101642,817.0720709492799,8 hours 13 minutes,A00,65,11,25,49,classical,True,5,False,14,2780,2141,-123,False,Normal,Loss,0.5962504595577482,887,8.216666666666667,0
1321.9366282896042,20.703961254812285,1513.1979023753875,257.90282704493984,5 hours 6 minutes,C50,108,10,56,14,blitz,True,8,False,4,1200,1582,111,True,Normal,Loss,0.645188959594785,838,5.1,0
795.6164447347685,21.00466362111955,1127.2657036284372,170.88758739006582,5 hours 6 minutes,D30,36,21,24,29,classical,False,21,False,21,2391,2203,-248,False,Time Forfeit,Win,0.5127556316030056,984,5.1,1
314.40503051484257,18.751855518726952,1404.0929281345016,668.643219924431,4 hours 22 minutes,B20,112,6,34,49,blitz,False,13,False,8,1218,2756,107,True,Normal,Win,0.6157728776780764,340,4.366666666666666,1
759.7681790881919,22.626241127969394,1334.9028990769602,929.3759891275857,8 hours 18 minutes,A00,72,7,45,53,rapid,True,27,True,3,2555,1499,-279,False,Normal,Win,0.4187146728079402,869,8.3,1
785.3299796481447,18.287538190373937,1841.8528167855823,556.7628930139298,8 hours 18 minutes,E60,27,9,20,10,rapid,False,11,False,19,1783,1338,-271,True,Time Forfeit,Win,0.5165478440629074,340,8.3,1
1513.2911210085153,21.72478414505968,472.7142085463326,571.6126894698998,7 hours 28 minutes,C50,98,9,24,39,rapid,False,27,True,14,1655,1558,-41,True,Time Forfeit,Loss,0.43809198146798894,204,7.466666666666667,0
1347.6034484393836,22.34115707766061,849.5411033475685,279.97909366028415,7 hours 17 minutes,B20,46,5,13,30,rapid,False,24,True,27,2156,2035,-96,True,Normal,Win,0.4656803702287321,161,7.283333333333333,1
1796.9829366373879,20.292330017026273,1920.658374522494,769.4929331919369,5 hours 0 minutes,C50,65,12,30,29,classical,False,19,False,20,2332,2722,-242,True,Normal,Win,0.5929655459250673,540,5.0,1
1049.9868652915088,22.726666084552086,1824.4220542254661,187.04374855752337,8 hours 19 minutes,B20,69,16,22,15,blitz,True,23,True,17,2491,2608,170,True,Normal,Win,0.652664992933085,392,8.316666666666666,1
415.26964268894307,18.244001999512395,1129.0508044571407,323.6792364042437,6 hours 41 minutes,B20,90,8,31,31,blitz,True,24,True,25,1644,2503,165,True,Normal,Draw,0.34859815643510617,769,6.683333333333334,0
1483.840617001391,18.298785509993714,1392.2121564824588,425.43643861641675,5 hours 2 minutes,A00,22,17,28,27,blitz,False,3,True,8,2463,1682,-289,False,Resignation,Loss,0.5538557025949522,677,5.033333333333333,0
1569.4130875104154,24.580804485277266,843.8098927698122,507.61037868445504,7 hours 19 minutes,C50,112,19,43,17,rapid,True,20,True,24,2524,2108,-11,False,Resignation,Loss,0.5328575230311193,575,7.316666666666666,0
1210.2989556250932,20.881525131290104,700.9938555580181,242.40973241508024,8 hours 36 minutes,C50,83,15,23,48,rapid,False,29,False,14,1801,2334,53,False,Normal,Win,0.34736601567037273,534,8.6,1
1587.7409239182098,19.016484101215077,1141.9174479039716,114.83682473920354,9 hours 29 minutes,E60,63,14,13,41,blitz,False,23,False,26,1302,2065,-226,True,Resignation,Loss,0.3847577321760436,70,9.483333333333333,0
1088.8320734559034,22.177946080438435,965.3635648416845,610.6200424416326,4 hours 33 minutes,E60,72,7,57,42,rapid,True,11,False,6,2187,1338,260,True,Time Forfeit,Loss,0.42440099789307206,893,4.55,0
1140.9190928875892,24.159948424788887,1333.8497789613953,288.6305532402558,8 hours 43 minutes,A00,43,18,55,25,blitz,True,9,False,23,2473,2195,290,False,Resignation,Loss,0.3667724283270006,405,8.716666666666667,0
969.5738330453893,19.726568219974745,524.3754191439757,581.2382214226122,6 hours 51 minutes,A00,79,20,36,21,blitz,True,29,False,22,2676,1634,140,True,Resignation,Draw,0.3974917930097367,608,6.85,0
245.75442813937133,22.983123806552,1959.0316922658665,154.36271527420232,5 hours 21 minutes,D30,22,14,38,47,blitz,False,21,False,16,1719,1708,-60,True,Normal,Win,0.407040319544683,675,5.35,1
394.204568587948,18.682779719950144,1977.9371911673645,481.1401018548175,7 hours 23 minutes,E60,39,14,56,43,blitz,True,27,False,25,2376,1472,-147,True,Resignation,Draw,0.43426953321562384,591,7.383333333333334,0
256.57253423612167,18.413453769348862,1517.0587424315922,532.5894325515859,4 hours 9 minutes,B20,65,16,37,23,blitz,False,6,False,19,2058,2322,-205,True,Resignation,Draw,0.5997561811204636,517,4.15,0
1345.5387402748047,22.250837052545183,1257.7541861505927,51.82353682242691,9 hours 55 minutes,C50,34,13,44,45,blitz,True,2,False,14,1373,1303,-7,True,Resignation,Win,0.5287648815402403,828,9.916666666666666,1
765.840765937388,22.32508097288085,895.2441860581243,336.6042781939206,6 hours 45 minutes,A00,44,5,17,42,blitz,True,22,False,19,2566,2437,-92,False,Resignation,Loss,0.6944986687805605,120,6.75,0
1115.427244096465,23.099439211985654,1702.0720315311178,134.41467693897425,4 hours 49 minutes,C50,113,9,25,32,rapid,False,27,True,3,2204,1961,42,False,Time Forfeit,Draw,0.4658943307869884,814,4.816666666666666,0
1833.6196530669674,23.80873066978129,1495.569876086207,63.37497047276774,6 hours 16 minutes,C50,97,24,51,59,blitz,False,13,False,10,1630,1986,-213,False,Normal,Win,0.60154602953477,690,6.266666666666667,1
648.7260124679749,25.806816635700276,660.1871029518261,989.9602323899452,9 hours 8 minutes,D30,90,12,45,54,blitz,False,23,True,19,1926,1364,89,False,Normal,Loss,0.6485873685506135,688,9.133333333333333,0
938.6892614641336,22.13040278640956,1857.483495190148,322.35384497472296,5 hours 44 minutes,E60,36,15,39,11,rapid,False,9,True,9,2049,2198,24,False,Time Forfeit,Draw,0.5715913972152167,902,5.733333333333333,0
1559.9920493774875,20.583651783529966,1716.0595886770705,809.8744458546348,4 hours 38 minutes,A00,103,16,27,50,rapid,False,15,True,28,2547,1719,-144,True,Resignation,Loss,0.46474589616699835,217,4.633333333333333,0
611.8366978849205,24.36148955814963,1919.6798612670784,254.64065476376385,4 hours 53 minutes,C50,119,5,11,30,rapid,False,15,True,20,2189,2507,276,True,Time Forfeit,Win,0.6014378522983012,56,4.883333333333333,1
338.5638376918274,20.166658010096594,1561.151213421376,681.5027222239293,9 hours 42 minutes,A00,28,24,58,11,blitz,False,21,False,13,1838,1716,-164,True,Resignation,Loss,0.3814668551090739,366,9.7,0
721.5526152447825,21.51177136564509,1381.464313497264,760.2278598896866,9 hours 3 minutes,B20,57,15,22,36,classical,False,9,True,7,1619,1856,127,True,Time Forfeit,Win,0.4310208660720529,699,9.05,1
490.19831705720793,18.627651050738127,1069.1888580649902,595.6387406078443,5 hours 57 minutes,D30,67,9,13,18,classical,True,24,False,14,1793,1812,151,False,Normal,Loss,0.5186741020397154,504,5.95,0
1873.4557742166314,18.20280594732366,1892.3655733664211,471.57618855015835,8 hours 44 minutes,B20,79,19,35,10,rapid,False,12,False,9,1684,1363,-160,False,Normal,Win,0.5301637549144593,744,8.733333333333333,1
1654.6166832159506,25.7011873174234,1785.7022232006534,411.8409141472685,5 hours 22 minutes,A00,82,9,34,20,classical,False,5,True,27,1611,1263,-218,False,Normal,Loss,0.30885659018905176,767,5.366666666666666,0
1340.1267617187623,24.687840964097646,472.34987216990305,348.8682665429953,8 hours 10 minutes,A00,105,16,39,12,rapid,True,11,False,28,2135,2314,-124,True,Resignation,Loss,0.6780456755024035,925,8.166666666666666,0
1768.6290623378918,23.567793648749586,442.1871591956032,929.5291442478258,9 hours 17 minutes,E60,21,9,20,32,blitz,False,8,True,23,2307,2340,-103,False,Resignation,Loss,0.578650908486956,455,9.283333333333333,0
1646.609738418406,21.271623555314157,1002.3413870048794,830.6194077877292,8 hours 41 minutes,C50,107,21,16,35,classical,True,12,True,25,2336,1466,267,True,Time Forfeit,Loss,0.4982815000927564,104,8.683333333333334,0
535.8261059948645,19.386354560566765,1696.8853292509327,965.0269106665125,7 hours 40 minutes,C50,91,21,40,13,blitz,True,3,False,28,1531,2782,120,False,Time Forfeit,Loss,0.6732508937633233,77,7.666666666666667,0
1806.60619728196,19.25149634136869,1979.6418069039112,124.29722348554473,9 hours 33 minutes,B20,30,16,53,27,classical,False,23,False,19,2601,2363,100,False,Normal,Loss,0.47563822610033135,230,9.55,0
1170.8160354481713,20.00194318531676,640.6670257656451,730.8674752036443,4 hours 36 minutes,D30,83,19,19,15,blitz,True,10,True,15,1854,1445,170,True,Resignation,Win,0.6921742281081487,914,4.6,1
1653.3922792953126,22.393813317648963,1350.609144563416,938.3404568210378,4 hours 37 minutes,C50,96,19,48,44,classical,False,19,False,20,1240,1594,-83,True,Time Forfeit,Loss,0.504913902897394,258,4.616666666666667,0
1812.9643398622877,23.716767381600498,1009.4253706096345,181.23306616566015,5 hours 11 minutes,E60,100,10,22,31,blitz,True,17,False,14,2158,2710,-126,False,Resignation,Win,0.3457143079991918,264,5.183333333333334,1
772.406254949355,23.28157901374185,1951.863036503365,66.49626736677749,8 hours 41 minutes,B20,91,16,40,52,blitz,True,25,False,24,1304,1675,-278,False,Resignation,Draw,0.6059203889837108,331,8.683333333333334,0
398.09346414981815,20.239471175567544,1747.390277017134,741.1206492900591,9 hours 20 minutes,B20,40,24,16,24,classical,True,10,True,6,1401,2740,-66,True,Normal,Win,0.5715590900311363,993,9.333333333333334,1
610.283292575495,25.63892224530555,1741.3259275378205,574.4731131799119,6 hours 56 minutes,E60,37,22,58,31,blitz,False,24,True,21,1649,2176,-288,False,Normal,Win,0.6091946885222347,182,6.933333333333334,1
968.7940195272614,23.903175333566146,1149.9090556719525,841.828776758272,9 hours 26 minutes,D30,113,18,51,46,blitz,False,20,False,29,2489,2407,-200,False,Resignation,Loss,0.6805768114902724,893,9.433333333333334,0
1672.4265786604876,22.434832420091205,1063.7112037402644,139.77237662628949,5 hours 11 minutes,E60,83,6,51,51,blitz,True,3,False,4,2109,2243,235,True,Resignation,Loss,0.6105957210604072,768,5.183333333333334,0
1749.3150498614182,22.893765969874817,837.45131508913,795.2673118598902,8 hours 56 minutes,D30,101,13,45,21,classical,True,17,False,8,1409,1757,222,False,Resignation,Win,0.5445346408866587,550,8.933333333333334,1
212.51383495614326,21.35680049942232,490.2007946414834,201.62732004774452,8 hours 6 minutes,E60,114,9,29,56,classical,False,0,False,17,1762,2217,151,True,Resignation,Loss,0.6429235609443363,688,8.1,0
